MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10003448599,000000000023738688,0.186,Active Import Interval (kW),19-04-2024 14:30
10003448599,000000000023738688,0.604,Active Import Interval (kW),19-04-2024 14:00
10003448599,000000000023738688,0.981,Active Import Interval (kW),19-04-2024 13:30
10003448599,000000000023738688,0.496,Active Import Interval (kW),19-04-2024 13:00
10003448599,000000000023738688,0.153,Active Import Interval (kW),19-04-2024 12:30
10003448599,000000000023738688,1.321,Active Import Interval (kW),19-04-2024 12:00
10003448599,000000000023738688,1.535,Active Import Interval (kW),19-04-2024 11:30
10003448599,000000000023738688,1.762,Active Import Interval (kW),19-04-2024 11:00
10003448599,000000000023738688,1.937,Active Import Interval (kW),19-04-2024 10:30
10003448599,000000000023738688,2.063,Active Import Interval (kW),19-04-2024 10:00
10003448599,000000000023738688,2.769,Active Import Interval (kW),19-04-2024 09:30
10003448599,000000000023738688,0.950,Active Import Interval (kW),19-04-2024 09:00
10003448599,000000000023738688,2.213,Active Import Interval (kW),19-04-2024 08:30
10003448599,000000000023738688,6.049,Active Import Interval (kW),19-04-2024 08:00
10003448599,000000000023738688,6.119,Active Import Interval (kW),19-04-2024 07:30
10003448599,000000000023738688,0.535,Active Import Interval (kW),19-04-2024 07:00
10003448599,000000000023738688,0.091,Active Import Interval (kW),19-04-2024 06:30
10003448599,000000000023738688,0.128,Active Import Interval (kW),19-04-2024 06:00
10003448599,000000000023738688,0.150,Active Import Interval (kW),19-04-2024 05:30
10003448599,000000000023738688,1.208,Active Import Interval (kW),19-04-2024 05:00
10003448599,000000000023738688,1.158,Active Import Interval (kW),19-04-2024 04:30
10003448599,000000000023738688,0.098,Active Import Interval (kW),19-04-2024 04:00
10003448599,000000000023738688,0.102,Active Import Interval (kW),19-04-2024 03:30
10003448599,000000000023738688,0.159,Active Import Interval (kW),19-04-2024 03:00
10003448599,000000000023738688,0.156,Active Import Interval (kW),19-04-2024 02:30
10003448599,000000000023738688,0.158,Active Import Interval (kW),19-04-2024 02:00
10003448599,000000000023738688,0.215,Active Import Interval (kW),19-04-2024 01:30
10003448599,000000000023738688,0.216,Active Import Interval (kW),19-04-2024 01:00
10003448599,000000000023738688,0.628,Active Import Interval (kW),19-04-2024 00:30
10003448599,000000000023738688,1.394,Active Import Interval (kW),19-04-2024 00:00
10003448599,000000000023738688,1.321,Active Import Interval (kW),18-04-2024 23:30
10003448599,000000000023738688,0.194,Active Import Interval (kW),18-04-2024 23:00
10003448599,000000000023738688,0.172,Active Import Interval (kW),18-04-2024 22:30
10003448599,000000000023738688,1.028,Active Import Interval (kW),18-04-2024 22:00
10003448599,000000000023738688,1.665,Active Import Interval (kW),18-04-2024 21:30
10003448599,000000000023738688,1.799,Active Import Interval (kW),18-04-2024 21:00
10003448599,000000000023738688,1.769,Active Import Interval (kW),18-04-2024 20:30
10003448599,000000000023738688,1.047,Active Import Interval (kW),18-04-2024 20:00
10003448599,000000000023738688,0.341,Active Import Interval (kW),18-04-2024 19:30
10003448599,000000000023738688,0.396,Active Import Interval (kW),18-04-2024 19:00
10003448599,000000000023738688,0.327,Active Import Interval (kW),18-04-2024 18:30
10003448599,000000000023738688,0.163,Active Import Interval (kW),18-04-2024 18:00
10003448599,000000000023738688,0.304,Active Import Interval (kW),18-04-2024 17:30
10003448599,000000000023738688,0.196,Active Import Interval (kW),18-04-2024 17:00
10003448599,000000000023738688,0.219,Active Import Interval (kW),18-04-2024 16:30
10003448599,000000000023738688,0.251,Active Import Interval (kW),18-04-2024 16:00
10003448599,000000000023738688,0.154,Active Import Interval (kW),18-04-2024 15:30
10003448599,000000000023738688,0.354,Active Import Interval (kW),18-04-2024 15:00
10003448599,000000000023738688,0.297,Active Import Interval (kW),18-04-2024 14:30
10003448599,000000000023738688,0.175,Active Import Interval (kW),18-04-2024 14:00
10003448599,000000000023738688,0.251,Active Import Interval (kW),18-04-2024 13:30
10003448599,000000000023738688,0.182,Active Import Interval (kW),18-04-2024 13:00
10003448599,000000000023738688,1.189,Active Import Interval (kW),18-04-2024 12:30
10003448599,000000000023738688,1.567,Active Import Interval (kW),18-04-2024 12:00
10003448599,000000000023738688,2.494,Active Import Interval (kW),18-04-2024 11:30
10003448599,000000000023738688,2.015,Active Import Interval (kW),18-04-2024 11:00
10003448599,000000000023738688,1.962,Active Import Interval (kW),18-04-2024 10:30
10003448599,000000000023738688,2.367,Active Import Interval (kW),18-04-2024 10:00
10003448599,000000000023738688,2.958,Active Import Interval (kW),18-04-2024 09:30
10003448599,000000000023738688,1.720,Active Import Interval (kW),18-04-2024 09:00
10003448599,000000000023738688,3.314,Active Import Interval (kW),18-04-2024 08:30
10003448599,000000000023738688,6.204,Active Import Interval (kW),18-04-2024 08:00
10003448599,000000000023738688,6.086,Active Import Interval (kW),18-04-2024 07:30
10003448599,000000000023738688,0.608,Active Import Interval (kW),18-04-2024 07:00
10003448599,000000000023738688,0.167,Active Import Interval (kW),18-04-2024 06:30
10003448599,000000000023738688,0.166,Active Import Interval (kW),18-04-2024 06:00
10003448599,000000000023738688,0.169,Active Import Interval (kW),18-04-2024 05:30
10003448599,000000000023738688,0.172,Active Import Interval (kW),18-04-2024 05:00
10003448599,000000000023738688,0.262,Active Import Interval (kW),18-04-2024 04:30
10003448599,000000000023738688,1.222,Active Import Interval (kW),18-04-2024 04:00
10003448599,000000000023738688,1.194,Active Import Interval (kW),18-04-2024 03:30
10003448599,000000000023738688,0.169,Active Import Interval (kW),18-04-2024 03:00
10003448599,000000000023738688,0.181,Active Import Interval (kW),18-04-2024 02:30
10003448599,000000000023738688,0.197,Active Import Interval (kW),18-04-2024 02:00
10003448599,000000000023738688,0.281,Active Import Interval (kW),18-04-2024 01:30
10003448599,000000000023738688,0.219,Active Import Interval (kW),18-04-2024 01:00
10003448599,000000000023738688,1.172,Active Import Interval (kW),18-04-2024 00:30
10003448599,000000000023738688,2.938,Active Import Interval (kW),18-04-2024 00:00
10003448599,000000000023738688,2.923,Active Import Interval (kW),17-04-2024 23:30
10003448599,000000000023738688,1.822,Active Import Interval (kW),17-04-2024 23:00
10003448599,000000000023738688,1.091,Active Import Interval (kW),17-04-2024 22:30
10003448599,000000000023738688,0.315,Active Import Interval (kW),17-04-2024 22:00
10003448599,000000000023738688,0.249,Active Import Interval (kW),17-04-2024 21:30
10003448599,000000000023738688,0.300,Active Import Interval (kW),17-04-2024 21:00
10003448599,000000000023738688,0.309,Active Import Interval (kW),17-04-2024 20:30
10003448599,000000000023738688,1.841,Active Import Interval (kW),17-04-2024 20:00
10003448599,000000000023738688,2.208,Active Import Interval (kW),17-04-2024 19:30
10003448599,000000000023738688,2.219,Active Import Interval (kW),17-04-2024 19:00
10003448599,000000000023738688,0.839,Active Import Interval (kW),17-04-2024 18:30
10003448599,000000000023738688,0.261,Active Import Interval (kW),17-04-2024 18:00
10003448599,000000000023738688,0.215,Active Import Interval (kW),17-04-2024 17:30
10003448599,000000000023738688,0.202,Active Import Interval (kW),17-04-2024 17:00
10003448599,000000000023738688,0.288,Active Import Interval (kW),17-04-2024 16:30
10003448599,000000000023738688,0.341,Active Import Interval (kW),17-04-2024 16:00
10003448599,000000000023738688,0.718,Active Import Interval (kW),17-04-2024 15:30
10003448599,000000000023738688,0.711,Active Import Interval (kW),17-04-2024 15:00
10003448599,000000000023738688,1.652,Active Import Interval (kW),17-04-2024 14:30
10003448599,000000000023738688,0.681,Active Import Interval (kW),17-04-2024 14:00
10003448599,000000000023738688,0.212,Active Import Interval (kW),17-04-2024 13:30
10003448599,000000000023738688,0.251,Active Import Interval (kW),17-04-2024 13:00
10003448599,000000000023738688,0.581,Active Import Interval (kW),17-04-2024 12:30
10003448599,000000000023738688,3.094,Active Import Interval (kW),17-04-2024 12:00
10003448599,000000000023738688,3.461,Active Import Interval (kW),17-04-2024 11:30
10003448599,000000000023738688,2.037,Active Import Interval (kW),17-04-2024 11:00
10003448599,000000000023738688,2.048,Active Import Interval (kW),17-04-2024 10:30
10003448599,000000000023738688,2.269,Active Import Interval (kW),17-04-2024 10:00
10003448599,000000000023738688,2.403,Active Import Interval (kW),17-04-2024 09:30
10003448599,000000000023738688,1.003,Active Import Interval (kW),17-04-2024 09:00
10003448599,000000000023738688,2.267,Active Import Interval (kW),17-04-2024 08:30
10003448599,000000000023738688,6.074,Active Import Interval (kW),17-04-2024 08:00
10003448599,000000000023738688,6.225,Active Import Interval (kW),17-04-2024 07:30
10003448599,000000000023738688,1.722,Active Import Interval (kW),17-04-2024 07:00
10003448599,000000000023738688,1.015,Active Import Interval (kW),17-04-2024 06:30
10003448599,000000000023738688,0.151,Active Import Interval (kW),17-04-2024 06:00
10003448599,000000000023738688,0.174,Active Import Interval (kW),17-04-2024 05:30
10003448599,000000000023738688,0.113,Active Import Interval (kW),17-04-2024 05:00
10003448599,000000000023738688,0.093,Active Import Interval (kW),17-04-2024 04:30
10003448599,000000000023738688,0.093,Active Import Interval (kW),17-04-2024 04:00
10003448599,000000000023738688,0.139,Active Import Interval (kW),17-04-2024 03:30
10003448599,000000000023738688,0.155,Active Import Interval (kW),17-04-2024 03:00
10003448599,000000000023738688,0.158,Active Import Interval (kW),17-04-2024 02:30
10003448599,000000000023738688,0.177,Active Import Interval (kW),17-04-2024 02:00
10003448599,000000000023738688,0.208,Active Import Interval (kW),17-04-2024 01:30
10003448599,000000000023738688,0.199,Active Import Interval (kW),17-04-2024 01:00
10003448599,000000000023738688,0.132,Active Import Interval (kW),16-04-2024 19:30
10003448599,000000000023738688,0.168,Active Import Interval (kW),16-04-2024 19:00
10003448599,000000000023738688,0.156,Active Import Interval (kW),16-04-2024 18:30
10003448599,000000000023738688,0.333,Active Import Interval (kW),16-04-2024 18:00
10003448599,000000000023738688,0.181,Active Import Interval (kW),16-04-2024 17:30
10003448599,000000000023738688,0.171,Active Import Interval (kW),16-04-2024 17:00
10003448599,000000000023738688,0.149,Active Import Interval (kW),16-04-2024 16:30
10003448599,000000000023738688,0.204,Active Import Interval (kW),16-04-2024 16:00
10003448599,000000000023738688,0.152,Active Import Interval (kW),16-04-2024 15:30
10003448599,000000000023738688,0.175,Active Import Interval (kW),16-04-2024 15:00
10003448599,000000000023738688,0.251,Active Import Interval (kW),16-04-2024 14:30
10003448599,000000000023738688,0.173,Active Import Interval (kW),16-04-2024 14:00
10003448599,000000000023738688,0.328,Active Import Interval (kW),16-04-2024 13:30
10003448599,000000000023738688,0.181,Active Import Interval (kW),16-04-2024 13:00
10003448599,000000000023738688,0.382,Active Import Interval (kW),16-04-2024 12:30
10003448599,000000000023738688,0.155,Active Import Interval (kW),16-04-2024 12:00
10003448599,000000000023738688,0.175,Active Import Interval (kW),16-04-2024 11:30
10003448599,000000000023738688,0.140,Active Import Interval (kW),16-04-2024 11:00
10003448599,000000000023738688,0.275,Active Import Interval (kW),16-04-2024 10:30
10003448599,000000000023738688,0.174,Active Import Interval (kW),16-04-2024 10:00
10003448599,000000000023738688,0.662,Active Import Interval (kW),16-04-2024 09:30
10003448599,000000000023738688,1.076,Active Import Interval (kW),16-04-2024 09:00
10003448599,000000000023738688,2.279,Active Import Interval (kW),16-04-2024 08:30
10003448599,000000000023738688,6.277,Active Import Interval (kW),16-04-2024 08:00
10003448599,000000000023738688,7.246,Active Import Interval (kW),16-04-2024 07:30
10003448599,000000000023738688,1.195,Active Import Interval (kW),16-04-2024 07:00
10003448599,000000000023738688,0.099,Active Import Interval (kW),16-04-2024 06:30
10003448599,000000000023738688,0.093,Active Import Interval (kW),16-04-2024 06:00
10003448599,000000000023738688,0.100,Active Import Interval (kW),16-04-2024 05:30
10003448599,000000000023738688,0.129,Active Import Interval (kW),16-04-2024 05:00
10003448599,000000000023738688,0.152,Active Import Interval (kW),16-04-2024 04:30
10003448599,000000000023738688,0.152,Active Import Interval (kW),16-04-2024 04:00
10003448599,000000000023738688,0.153,Active Import Interval (kW),16-04-2024 03:30
10003448599,000000000023738688,0.166,Active Import Interval (kW),16-04-2024 03:00
10003448599,000000000023738688,0.136,Active Import Interval (kW),16-04-2024 02:30
10003448599,000000000023738688,0.099,Active Import Interval (kW),16-04-2024 02:00
10003448599,000000000023738688,0.132,Active Import Interval (kW),16-04-2024 01:30
10003448599,000000000023738688,0.273,Active Import Interval (kW),16-04-2024 01:00
10003448599,000000000023738688,0.455,Active Import Interval (kW),16-04-2024 00:30
10003448599,000000000023738688,0.406,Active Import Interval (kW),16-04-2024 00:00
10003448599,000000000023738688,0.373,Active Import Interval (kW),15-04-2024 23:30
10003448599,000000000023738688,1.308,Active Import Interval (kW),15-04-2024 23:00
10003448599,000000000023738688,1.666,Active Import Interval (kW),15-04-2024 22:30
10003448599,000000000023738688,1.640,Active Import Interval (kW),15-04-2024 22:00
10003448599,000000000023738688,1.009,Active Import Interval (kW),15-04-2024 21:30
10003448599,000000000023738688,0.208,Active Import Interval (kW),15-04-2024 21:00
10003448599,000000000023738688,0.161,Active Import Interval (kW),15-04-2024 20:30
10003448599,000000000023738688,0.153,Active Import Interval (kW),15-04-2024 20:00
10003448599,000000000023738688,0.171,Active Import Interval (kW),15-04-2024 19:30
10003448599,000000000023738688,0.113,Active Import Interval (kW),15-04-2024 19:00
10003448599,000000000023738688,0.132,Active Import Interval (kW),15-04-2024 18:30
10003448599,000000000023738688,0.187,Active Import Interval (kW),15-04-2024 18:00
